date,state,cases
2020-04-29,Maine,1054
2020-04-29,Maryland,20849
2020-04-29,Massachusetts,64563
2020-04-29,Michigan,42340
2020-04-29,Minnesota,4637
2020-04-29,Mississippi,6569
2020-04-29,Missouri,7860
2020-04-29,Montana,451
2020-04-29,Nebraska,3828
2020-04-29,Nevada,4934
2020-04-29,New Hampshire,2051
2020-04-29,New Jersey,115647
2020-04-29,New Mexico,3213
2020-04-29,New York,303932
2020-04-29,North Carolina,10711
2020-04-29,North Dakota,1067
2020-04-29,Ohio,17303
2020-04-29,Oklahoma,3473
2020-04-29,Oregon,2446
2020-04-29,Pennsylvania,46372
2020-04-29,Rhode Island,7182
2020-04-29,South Carolina,5882
2020-04-29,South Dakota,2373
2020-04-29,Tennessee,10653
2020-04-29,Texas,22089
2020-04-29,Utah,4497
2020-04-29,Vermont,859
2020-04-29,Virginia,14962
2020-04-29,Washington,13994
2020-04-29,West Virginia,1110
2020-04-29,Wisconsin,6520
2020-04-29,Wyoming,545
2020-04-30,Alabama,7187
2020-04-30,Alaska,360
2020-04-30,Arizona,7655
2020-04-30,Arkansas,3113
2020-04-30,California,50713
2020-04-30,Colorado,15126
2020-04-30,Connecticut,27238
2020-04-30,Delaware,4709
2020-04-30,Florida,33683
2020-04-30,Georgia,24908
2020-04-30,Hawaii,609
2020-04-30,Idaho,1984
2020-04-30,Illinois,52540
2020-04-30,Indiana,17835
2020-04-30,Iowa,7121
2020-04-30,Kansas,4413
2020-04-30,Kentucky,4655
2020-04-30,Louisiana,27940
2020-04-30,Maine,1094
2020-04-30,Maryland,21742
2020-04-30,Massachusetts,66601
2020-04-30,Michigan,43445
2020-04-30,Minnesota,5127
2020-04-30,Mississippi,6815
2020-04-30,Missouri,8089
2020-04-30,Montana,453
2020-04-30,Nebraska,4233
2020-04-30,Nevada,5053
2020-04-30,New Hampshire,2143
2020-04-30,New Jersey,118174
2020-04-30,New Mexico,3411
2020-04-30,New York,308309
2020-04-30,North Carolina,11120
2020-04-30,North Dakota,1107
2020-04-30,Ohio,18027
2020-04-30,Oklahoma,3618
2020-04-30,Oregon,2510
2020-04-30,Pennsylvania,47953
2020-04-30,Rhode Island,7534
2020-04-30,South Carolina,6095
2020-04-30,South Dakota,2449
2020-04-30,Tennessee,11653
2020-04-30,Texas,23257
2020-04-30,Utah,4672
2020-04-30,Vermont,863
2020-04-30,Virginia,15847
2020-04-30,Washington,14267
2020-04-30,West Virginia,1125
2020-04-30,Wisconsin,6854
2020-04-30,Wyoming,559
2020-05-01,Alabama,7440
2020-05-01,Alaska,369
2020-05-01,Arizona,7969
2020-05-01,Arkansas,3164
2020-05-01,California,52547
2020-05-01,Colorado,15592
2020-05-01,Connecticut,28393
2020-05-01,Delaware,4894
2020-05-01,Florida,34720
2020-05-01,Georgia,25774
2020-05-01,Hawaii,610
2020-05-01,Idaho,2015
2020-05-01,Illinois,55692
2020-05-01,Indiana,18630
2020-05-01,Iowa,7821
2020-05-01,Kansas,4634
2020-05-01,Kentucky,4829
2020-05-01,Louisiana,28648
2020-05-01,Maine,1123
2020-05-01,Maryland,23472
2020-05-01,Massachusetts,68680
2020-05-01,Michigan,44500
2020-05-01,Minnesota,5717
2020-05-01,Mississippi,7212
2020-05-01,Missouri,8406
2020-05-01,Montana,453
2020-05-01,Nebraska,5008
2020-05-01,Nevada,5248
2020-05-01,New Hampshire,2295
2020-05-01,New Jersey,120620
2020-05-01,New Mexico,3513
2020-05-01,New York,312799
2020-05-01,North Carolina,11585
2020-05-01,North Dakota,1153
2020-05-01,Ohio,18743
2020-05-01,Oklahoma,3748
2020-05-01,Oregon,2579
2020-05-01,Pennsylvania,49646
2020-05-01,Rhode Island,7858
2020-05-01,South Carolina,6258
2020-05-01,South Dakota,2525
2020-05-01,Tennessee,12419
2020-05-01,Texas,24584
2020-05-01,Utah,4828
2020-05-01,Vermont,876
2020-05-01,Virginia,16902
2020-05-01,Washington,14560
2020-05-01,West Virginia,1152
2020-05-01,Wisconsin,7314
2020-05-01,Wyoming,566
2020-05-02,Alabama,7700
2020-05-02,Alaska,370
2020-05-02,Arizona,8364
2020-05-02,Arkansas,3194
2020-05-02,California,53885
2020-05-02,Colorado,15999
2020-05-02,Connecticut,28975
2020-05-02,Delaware,5016
2020-05-02,Florida,35454
2020-05-02,Georgia,26617
2020-05-02,Hawaii,611
2020-05-02,Idaho,2061
2020-05-02,Illinois,58227
2020-05-02,Indiana,19295
2020-05-02,Iowa,8548
2020-05-02,Kansas,4885
2020-05-02,Kentucky,4823
2020-05-02,Louisiana,29077
2020-05-02,Maine,1153
2020-05-02,Maryland,24473
2020-05-02,Massachusetts,69708
2020-05-02,Michigan,45392
2020-05-02,Minnesota,6232
2020-05-02,Mississippi,7441
2020-05-02,Missouri,8619
2020-05-02,Montana,455
2020-05-02,Nebraska,5317
2020-05-02,Nevada,5389
2020-05-02,New Hampshire,2395
2020-05-02,New Jersey,123059
2020-05-02,New Mexico,3732
2020-05-02,New York,317174
2020-05-02,North Carolina,11929
2020-05-02,North Dakota,1191
2020-05-02,Ohio,19335
2020-05-02,Oklahoma,3851
2020-05-02,Oregon,2635
2020-05-02,Pennsylvania,50995
2020-05-02,Rhode Island,8147
2020-05-02,South Carolina,6489
2020-05-02,South Dakota,2588
2020-05-02,Tennessee,12646
2020-05-02,Texas,25217
2020-05-02,Utah,4985
2020-05-02,Vermont,883
2020-05-02,Virginia,17738
2020-05-02,Washington,14903
2020-05-02,West Virginia,1185
2020-05-02,Wisconsin,7660
2020-05-02,Wyoming,579
2020-05-03,Alabama,7977
2020-05-03,Alaska,373
2020-05-03,Arizona,8640
2020-05-03,Arkansas,3263
2020-05-03,California,55252
2020-05-03,Colorado,16393
2020-05-03,Connecticut,28975
2020-05-03,Delaware,5185
2020-05-03,Florida,36066
2020-05-03,Georgia,26917
2020-05-03,Hawaii,611
2020-05-03,Idaho,2061
2020-05-03,Illinois,61242
2020-05-03,Indiana,19933
2020-05-03,Iowa,9051
2020-05-03,Kansas,5156
2020-05-03,Kentucky,5068
2020-05-03,Louisiana,29277
2020-05-03,Maine,1185
2020-05-03,Maryland,25462
2020-05-03,Massachusetts,70442
2020-05-03,Michigan,46019
2020-05-03,Minnesota,6643
2020-05-03,Mississippi,7550
2020-05-03,Missouri,8789
2020-05-03,Montana,455
2020-05-03,Nebraska,5661
2020-05-03,Nevada,5472
2020-05-03,New Hampshire,2499
2020-05-03,New Jersey,126122
2020-05-03,New Mexico,3850
2020-05-03,New York,320685
2020-05-03,North Carolina,12167
2020-05-03,North Dakota,1225
2020-05-03,Ohio,19914
2020-05-03,Oklahoma,3972
2020-05-03,Oregon,2680
2020-05-03,Pennsylvania,52044
2020-05-03,Rhode Island,8391
2020-05-03,South Carolina,6626
2020-05-03,South Dakota,2631
2020-05-03,Tennessee,13014
2020-05-03,Texas,25630
2020-05-03,Utah,5175
2020-05-03,Vermont,893
2020-05-03,Virginia,18672
2020-05-03,Washington,15122
2020-05-03,West Virginia,1195
2020-05-03,Wisconsin,7964
2020-05-03,Wyoming,586
2020-05-04,Alabama,8203
2020-05-04,Alaska,375
2020-05-04,Arizona,8924
2020-05-04,Arkansas,3315
2020-05-04,California,56612
2020-05-04,Colorado,16676
2020-05-04,Connecticut,29610
2020-05-04,Delaware,5264
2020-05-04,Florida,36885
2020-05-04,Georgia,27664
2020-05-04,Hawaii,612
2020-05-04,Idaho,2106
2020-05-04,Illinois,63563
2020-05-04,Indiana,20507
2020-05-04,Iowa,9608
2020-05-04,Kansas,5383
2020-05-04,Kentucky,5187
2020-05-04,Louisiana,29610
2020-05-04,Maine,1203
2020-05-04,Maryland,26408
2020-05-04,Massachusetts,72318
2020-05-04,Michigan,46315
2020-05-04,Minnesota,7213
2020-05-04,Mississippi,7877
2020-05-04,Missouri,9069
2020-05-04,Montana,457
2020-05-04,Nebraska,6037
2020-05-04,Nevada,5630
2020-05-04,New Hampshire,2573
2020-05-04,New Jersey,127649
2020-05-04,New Mexico,4031
2020-05-04,New York,323828
2020-05-04,North Carolina,12483
2020-05-04,North Dakota,1265
2020-05-04,Ohio,20474
2020-05-04,Oklahoma,4044
2020-05-04,Oregon,2759
2020-05-04,Pennsylvania,52999
2020-05-04,Rhode Island,8519
2020-05-04,South Carolina,6757
2020-05-04,South Dakota,2668
2020-05-04,Tennessee,13321
2020-05-04,Texas,26562
2020-05-04,Utah,5317
2020-05-04,Vermont,898
2020-05-04,Virginia,19493
2020-05-04,Washington,15410
2020-05-04,West Virginia,1224
2020-05-04,Wisconsin,8236
2020-05-04,Wyoming,596
2020-05-05,Alabama,8520
2020-05-05,Alaska,376
2020-05-05,Arizona,9305
2020-05-05,Arkansas,3362
2020-05-05,California,59201
2020-05-05,Colorado,17178
2020-05-05,Connecticut,30253
2020-05-05,Delaware,5346
2020-05-05,Florida,37422
2020-05-05,Georgia,28269
2020-05-05,Hawaii,615
2020-05-05,Idaho,2127
2020-05-05,Illinois,65653
2020-05-05,Indiana,21033
2020-05-05,Iowa,10111
2020-05-05,Kansas,5648
2020-05-05,Kentucky,5765
2020-05-05,Louisiana,29933
2020-05-05,Maine,1226
2020-05-05,Maryland,27117
2020-05-05,Massachusetts,74053
2020-05-05,Michigan,46837
2020-05-05,Minnesota,7829
2020-05-05,Mississippi,8207
2020-05-05,Missouri,9277
2020-05-05,Montana,456
2020-05-05,Nebraska,6373
2020-05-05,Nevada,5660
2020-05-05,New Hampshire,2621
2020-05-05,New Jersey,130078
2020-05-05,New Mexico,4138
2020-05-05,New York,325934
2020-05-05,North Carolina,12928
2020-05-05,North Dakota,1321
2020-05-05,Ohio,20969
2020-05-05,Oklahoma,4127
2020-05-05,Oregon,2839
2020-05-05,Pennsylvania,53878
2020-05-05,Rhode Island,8519
2020-05-05,South Carolina,6841
2020-05-05,South Dakota,2721
2020-05-05,Tennessee,13507
2020-05-05,Texas,27414
2020-05-05,Utah,5449
2020-05-05,Vermont,903
2020-05-05,Virginia,20257
2020-05-05,Washington,15557
2020-05-05,West Virginia,1246
2020-05-05,Wisconsin,8566
2020-05-05,Wyoming,604
2020-05-06,Alabama,8769
2020-05-06,Alaska,378
2020-05-06,Arizona,9707
2020-05-06,Arkansas,3466
2020-05-06,California,61080
2020-05-06,Colorado,17668
2020-05-06,Connecticut,30690
2020-05-06,Delaware,5742
2020-05-06,Florida,37971
2020-05-06,Georgia,29198
2020-05-06,Hawaii,616
2020-05-06,Idaho,2158
2020-05-06,Illinois,68059
2020-05-06,Indiana,21870
2020-05-06,Iowa,10391
2020-05-06,Kansas,5993
2020-05-06,Kentucky,5893
2020-05-06,Louisiana,30336
2020-05-06,Maine,1254
2020-05-06,Maryland,28163
2020-05-06,Massachusetts,75754
2020-05-06,Michigan,47661
2020-05-06,Minnesota,8568
2020-05-06,Mississippi,8424
2020-05-06,Missouri,9532
2020-05-06,Montana,456
2020-05-06,Nebraska,6689
2020-05-06,Nevada,5741
2020-05-06,New Hampshire,2721
2020-05-06,New Jersey,131334
2020-05-06,New Mexico,4291
2020-05-06,New York,328057
2020-05-06,North Carolina,13541
2020-05-06,North Dakota,1370
2020-05-06,Ohio,21576
2020-05-06,Oklahoma,4202
2020-05-06,Oregon,2916
2020-05-06,Pennsylvania,54846
2020-05-06,Rhode Island,8519
2020-05-06,South Carolina,6936
2020-05-06,South Dakota,2780
2020-05-06,Tennessee,13765
2020-05-06,Texas,28718
2020-05-06,Utah,5595
2020-05-06,Vermont,904
2020-05-06,Virginia,20985
2020-05-06,Washington,15844
2020-05-06,West Virginia,1242
2020-05-06,Wisconsin,8901
2020-05-06,Wyoming,631
2020-05-07,Alabama,9115
2020-05-07,Alaska,380
2020-05-07,Arizona,9945
2020-05-07,Arkansas,3544
2020-05-07,California,63005
2020-05-07,Colorado,18217
2020-05-07,Connecticut,31499
2020-05-07,Delaware,5909
2020-05-07,Florida,38795
2020-05-07,Georgia,29679
2020-05-07,Hawaii,619
2020-05-07,Idaho,2178
2020-05-07,Illinois,70700
2020-05-07,Indiana,22503
2020-05-07,Iowa,11051
2020-05-07,Kansas,6332
2020-05-07,Kentucky,6091
2020-05-07,Louisiana,30589
2020-05-07,Maine,1328
2020-05-07,Maryland,29374
2020-05-07,Massachusetts,77431
2020-05-07,Michigan,48318
2020-05-07,Minnesota,9345
2020-05-07,Mississippi,8686
2020-05-07,Missouri,9723
2020-05-07,Montana,456
2020-05-07,Nebraska,7068
2020-05-07,Nevada,5855
2020-05-07,New Hampshire,2822
2020-05-07,New Jersey,134037
2020-05-07,New Mexico,4493
2020-05-07,New York,331268
2020-05-07,North Carolina,14051
2020-05-07,North Dakota,1423
2020-05-07,Ohio,22131
2020-05-07,Oklahoma,4330
2020-05-07,Oregon,2989
2020-05-07,Pennsylvania,55948
2020-05-07,Rhode Island,8519
2020-05-07,South Carolina,7142
2020-05-07,South Dakota,2906
2020-05-07,Tennessee,14151
2020-05-07,Texas,29576
2020-05-07,Utah,5724
2020-05-07,Vermont,912
2020-05-07,Virginia,21570
2020-05-07,Washington,16178
2020-05-07,West Virginia,1287
2020-05-07,Wisconsin,9215
2020-05-07,Wyoming,635
2020-05-08,Alabama,9437
2020-05-08,Alaska,383
2020-05-08,Arizona,10526
2020-05-08,Arkansas,3593
2020-05-08,California,65129
2020-05-08,Colorado,18687
2020-05-08,Connecticut,32109
2020-05-08,Delaware,6083
2020-05-08,Florida,39166
2020-05-08,Georgia,30239
2020-05-08,Hawaii,619
2020-05-08,Idaho,2178
2020-05-08,Illinois,73640
2020-05-08,Indiana,23146
2020-05-08,Iowa,11440
2020-05-08,Kansas,6667
2020-05-08,Kentucky,6250
2020-05-08,Louisiana,30792
2020-05-08,Maine,1368
2020-05-08,Maryland,30485
2020-05-08,Massachusetts,78885
2020-05-08,Michigan,49092
2020-05-08,Minnesota,10057
2020-05-08,Mississippi,9090
2020-05-08,Missouri,9858
2020-05-08,Montana,458
2020-05-08,Nebraska,7694
2020-05-08,Nevada,5891
2020-05-08,New Hampshire,2919
2020-05-08,New Jersey,135899
2020-05-08,New Mexico,4673
2020-05-08,New York,334167
2020-05-08,North Carolina,14516
2020-05-08,North Dakota,1463
2020-05-08,Ohio,23016
2020-05-08,Oklahoma,4424
2020-05-08,Oregon,3068
2020-05-08,Pennsylvania,57369
2020-05-08,Rhode Island,8519
2020-05-08,South Carolina,7367
2020-05-08,South Dakota,3145
2020-05-08,Tennessee,14343
2020-05-08,Texas,30932
2020-05-08,Utah,5919
2020-05-08,Vermont,915
2020-05-08,Virginia,22342
2020-05-08,Washington,16319
2020-05-08,West Virginia,1323
2020-05-08,Wisconsin,9590
2020-05-08,Wyoming,644
2020-05-09,Alabama,9720
2020-05-09,Alaska,385
2020-05-09,Arizona,10960
2020-05-09,Arkansas,3593
2020-05-09,California,67260
2020-05-09,Colorado,19196
2020-05-09,Connecticut,32738
2020-05-09,Delaware,6250
2020-05-09,Florida,39952
2020-05-09,Georgia,30730
2020-05-09,Hawaii,620
2020-05-09,Idaho,2205
2020-05-09,Illinois,75935
2020-05-09,Indiana,23732
2020-05-09,Iowa,11668
2020-05-09,Kansas,6829
2020-05-09,Kentucky,6406
2020-05-09,Louisiana,31353
2020-05-09,Maine,1407
2020-05-09,Maryland,31534
2020-05-09,Massachusetts,79571
2020-05-09,Michigan,49643
2020-05-09,Minnesota,10773
2020-05-09,Mississippi,9378
2020-05-09,Missouri,10014
2020-05-09,Montana,458
2020-05-09,Nebraska,8093
2020-05-09,Nevada,6049
2020-05-09,New Hampshire,2979
2020-05-09,New Jersey,137464
2020-05-09,New Mexico,4759
2020-05-09,New York,336802
2020-05-09,North Carolina,15002
2020-05-09,North Dakota,1489
2020-05-09,Ohio,23697
2020-05-09,Oklahoma,4490
2020-05-09,Oregon,3160
2020-05-09,Pennsylvania,58462
2020-05-09,Rhode Island,8519
2020-05-09,South Carolina,7531
2020-05-09,South Dakota,3393
2020-05-09,Tennessee,14587
2020-05-09,Texas,32480
2020-05-09,Utah,6103
2020-05-09,Vermont,917
2020-05-09,Virginia,23196
2020-05-09,Washington,16618
2020-05-09,West Virginia,1323
2020-05-09,Wisconsin,9939
2020-05-09,Wyoming,653
2020-05-10,Alabama,9982
2020-05-10,Alaska,386
2020-05-10,Arizona,11119
2020-05-10,Arkansas,3885
2020-05-10,California,68451
2020-05-10,Colorado,19481
2020-05-10,Connecticut,33254
2020-05-10,Delaware,6250
2020-05-10,Florida,40546
2020-05-10,Georgia,31250
2020-05-10,Hawaii,621
2020-05-10,Idaho,2230
2020-05-10,Illinois,77578
2020-05-10,Indiana,24126
2020-05-10,Iowa,11959
2020-05-10,Kansas,6951
2020-05-10,Kentucky,6406
2020-05-10,Louisiana,31536
2020-05-10,Maine,1433
2020-05-10,Maryland,32587
2020-05-10,Massachusetts,79957
2020-05-10,Michigan,50047
2020-05-10,Minnesota,11253
2020-05-10,Mississippi,9501
2020-05-10,Missouri,10113
2020-05-10,Montana,458
2020-05-10,Nebraska,8171
2020-05-10,Nevada,6120
2020-05-10,New Hampshire,3043
2020-05-10,New Jersey,138823
2020-05-10,New Mexico,4844
2020-05-10,New York,339202
2020-05-10,North Carolina,15274
2020-05-10,North Dakota,1515
2020-05-10,Ohio,24081
2020-05-10,Oklahoma,4589
2020-05-10,Oregon,3228
2020-05-10,Pennsylvania,59877
2020-05-10,Rhode Island,8519
2020-05-10,South Carolina,7653
2020-05-10,South Dakota,3517
2020-05-10,Tennessee,14833
2020-05-10,Texas,32870
2020-05-10,Utah,6251
2020-05-10,Vermont,923
2020-05-10,Virginia,24081
2020-05-10,Washington,16851
2020-05-10,West Virginia,1360
2020-05-10,Wisconsin,10219
2020-05-10,Wyoming,662
2020-05-11,Alabama,10262
2020-05-11,Alaska,388
2020-05-11,Arizona,11383
2020-05-11,Arkansas,3912
2020-05-11,California,69956
2020-05-11,Colorado,19726
2020-05-11,Connecticut,33492
2020-05-11,Delaware,6525
2020-05-11,Florida,40932
2020-05-11,Georgia,31534
2020-05-11,Hawaii,623
2020-05-11,Idaho,2260
2020-05-11,Illinois,78857
2020-05-11,Indiana,24627
2020-05-11,Iowa,12368
2020-05-11,Kansas,7159
2020-05-11,Kentucky,6646
2020-05-11,Louisiana,31751
2020-05-11,Maine,1456
2020-05-11,Maryland,33373
2020-05-11,Massachusetts,81267
2020-05-11,Michigan,50595
2020-05-11,Minnesota,11774
2020-05-11,Mississippi,9674
2020-05-11,Missouri,10227
2020-05-11,Montana,459
2020-05-11,Nebraska,8407
2020-05-11,Nevada,6143
2020-05-11,New Hampshire,3129
2020-05-11,New Jersey,140289
2020-05-11,New Mexico,5039
2020-05-11,New York,341026
2020-05-11,North Carolina,15601
2020-05-11,North Dakota,1567
2020-05-11,Ohio,24777
2020-05-11,Oklahoma,4613
2020-05-11,Oregon,3286
2020-05-11,Pennsylvania,60469
2020-05-11,Rhode Island,10292
2020-05-11,South Carolina,7792
2020-05-11,South Dakota,3614
2020-05-11,Tennessee,15383
2020-05-11,Texas,33784
2020-05-11,Utah,6362
2020-05-11,Vermont,922
2020-05-11,Virginia,25070
2020-05-11,Washington,17084
2020-05-11,West Virginia,1366
2020-05-11,Wisconsin,10418
2020-05-11,Wyoming,669
2020-05-12,Alabama,10566
2020-05-12,Alaska,390
2020-05-12,Arizona,11736
2020-05-12,Arkansas,4027
2020-05-12,California,71644
2020-05-12,Colorado,20056
2020-05-12,Connecticut,34070
2020-05-12,Delaware,6705
2020-05-12,Florida,41866
2020-05-12,Georgia,32207
2020-05-12,Hawaii,624
2020-05-12,Idaho,2293
2020-05-12,Illinois,82874
2020-05-12,Indiana,25127
2020-05-12,Iowa,12906
2020-05-12,Kansas,7240
2020-05-12,Kentucky,6822
2020-05-12,Louisiana,31986
2020-05-12,Maine,1471
2020-05-12,Maryland,34061
2020-05-12,Massachusetts,82716
2020-05-12,Michigan,51180
2020-05-12,Minnesota,12464
2020-05-12,Mississippi,9908
2020-05-12,Missouri,10354
2020-05-12,Montana,461
2020-05-12,Nebraska,8532
2020-05-12,Nevada,6282
2020-05-12,New Hampshire,3213
2020-05-12,New Jersey,141016
2020-05-12,New Mexico,5163
2020-05-12,New York,342356
2020-05-12,North Carolina,16025
2020-05-12,North Dakota,1640
2020-05-12,Ohio,25250
2020-05-12,Oklahoma,4731
2020-05-12,Oregon,3358
2020-05-12,Pennsylvania,61257
2020-05-12,Rhode Island,10416
2020-05-12,South Carolina,7927
2020-05-12,South Dakota,3663
2020-05-12,Tennessee,16077
2020-05-12,Texas,35496
2020-05-12,Utah,6432
2020-05-12,Vermont,923
2020-05-12,Virginia,25800
2020-05-12,Washington,17273
2020-05-12,West Virginia,1378
2020-05-12,Wisconsin,10611
2020-05-12,Wyoming,675
2020-05-13,Alabama,10822
2020-05-13,Alaska,391
2020-05-13,Arizona,12216
2020-05-13,Arkansas,4096
2020-05-13,California,73676
2020-05-13,Colorado,20390
2020-05-13,Connecticut,34605
2020-05-13,Delaware,6916
2020-05-13,Florida,42314
2020-05-13,Georgia,32582
2020-05-13,Hawaii,627
2020-05-13,Idaho,2293
2020-05-13,Illinois,84566
2020-05-13,Indiana,25473
2020-05-13,Iowa,13284
2020-05-13,Kansas,7518
2020-05-13,Kentucky,6822
2020-05-13,Louisiana,32598
2020-05-13,Maine,1509
2020-05-13,Maryland,34812
2020-05-13,Massachusetts,84029
2020-05-13,Michigan,51725
2020-05-13,Minnesota,12901
2020-05-13,Mississippi,10090
2020-05-13,Missouri,10549
2020-05-13,Montana,462
2020-05-13,Nebraska,8912
2020-05-13,Nevada,6476
2020-05-13,New Hampshire,3273
2020-05-13,New Jersey,141584
2020-05-13,New Mexico,5302
2020-05-13,New York,343874
2020-05-13,North Carolina,16733
2020-05-13,North Dakota,1707
2020-05-13,Ohio,25721
2020-05-13,Oklahoma,4857
2020-05-13,Oregon,3416
2020-05-13,Pennsylvania,62018
2020-05-13,Rhode Island,10789
2020-05-13,South Carolina,8030
2020-05-13,South Dakota,3732
2020-05-13,Tennessee,16392
2020-05-13,Texas,36303
2020-05-13,Utah,6620
2020-05-13,Vermont,925
2020-05-13,Virginia,26746
2020-05-13,Washington,17439
2020-05-13,West Virginia,1398
2020-05-13,Wisconsin,10902
2020-05-13,Wyoming,688
2020-05-14,Alabama,11161
2020-05-14,Alaska,396
2020-05-14,Arizona,12674
2020-05-14,Arkansas,4231
2020-05-14,California,75454
2020-05-14,Colorado,20767
2020-05-14,Connecticut,35229
2020-05-14,Delaware,7178
2020-05-14,Florida,43134
2020-05-14,Georgia,33059
2020-05-14,Hawaii,627
2020-05-14,Idaho,2351
2020-05-14,Illinois,87786
2020-05-14,Indiana,26053
2020-05-14,Iowa,13667
2020-05-14,Kansas,7705
2020-05-14,Kentucky,7194
2020-05-14,Louisiana,33424
2020-05-14,Maine,1563
2020-05-14,Maryland,35903
2020-05-14,Massachusetts,85341
2020-05-14,Michigan,53039
2020-05-14,Minnesota,13414
2020-05-14,Mississippi,10483
2020-05-14,Missouri,10714
2020-05-14,Montana,462
2020-05-14,Nebraska,9260
2020-05-14,Nevada,6504
2020-05-14,New Hampshire,3348
2020-05-14,New Jersey,142581
2020-05-14,New Mexico,5437
2020-05-14,New York,346213
2020-05-14,North Carolina,17527
2020-05-14,North Dakota,1758
2020-05-14,Ohio,26357
2020-05-14,Oklahoma,4962
2020-05-14,Oregon,3479
2020-05-14,Pennsylvania,62934
2020-05-14,Rhode Island,10789
2020-05-14,South Carolina,8189
2020-05-14,South Dakota,3792
2020-05-14,Tennessee,16647
2020-05-14,Texas,36986
2020-05-14,Utah,6749
2020-05-14,Vermont,928
2020-05-14,Virginia,27813
2020-05-14,Washington,17663
2020-05-14,West Virginia,1427
2020-05-14,Wisconsin,11275
2020-05-14,Wyoming,701
2020-05-15,Alabama,11494
2020-05-15,Alaska,398
2020-05-15,Arizona,13169
2020-05-15,Arkansas,4324
2020-05-15,California,77398
2020-05-15,Colorado,21171
2020-05-15,Connecticut,35847
2020-05-15,Delaware,7330
2020-05-15,Florida,44060
2020-05-15,Georgia,33598
2020-05-15,Hawaii,628
2020-05-15,Idaho,2351
2020-05-15,Illinois,90233
2020-05-15,Indiana,26656
2020-05-15,Iowa,14039
2020-05-15,Kansas,7886
2020-05-15,Kentucky,7413
2020-05-15,Louisiana,33772
2020-05-15,Maine,1601
2020-05-15,Maryland,36986
2020-05-15,Massachusetts,86441
2020-05-15,Michigan,53698
2020-05-15,Minnesota,14216
2020-05-15,Mississippi,10801
2020-05-15,Missouri,10925
2020-05-15,Montana,466
2020-05-15,Nebraska,9610
2020-05-15,Nevada,6733
2020-05-15,New Hampshire,3419
2020-05-15,New Jersey,144124
2020-05-15,New Mexico,5588
2020-05-15,New York,348461
2020-05-15,North Carolina,18269
2020-05-15,North Dakota,1845
2020-05-15,Ohio,26954
2020-05-15,Oklahoma,5086
2020-05-15,Oregon,3541
2020-05-15,Pennsylvania,63943
2020-05-15,Rhode Island,10789
2020-05-15,South Carolina,8407
2020-05-15,South Dakota,3887
2020-05-15,Tennessee,16839
2020-05-15,Texas,38236
2020-05-15,Utah,6913
2020-05-15,Vermont,929
2020-05-15,Virginia,28672
2020-05-15,Washington,17826
2020-05-15,West Virginia,1447
